,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
test,2223,20,RL,93.0,23730.0,Pave,2,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,2,3,PConc,4,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,Y,SBrkr,2032.0,0.0,0.0,2032.0,1,0,3,0,3,1,3,7,6,0,0,Attchd,1996.0,3,3,786.0,3,3,2,0.0,46.0,192.0,0.0,0.0,0.0,0,0,0.0,9,2008,WD,Normal,
test,2224,60,RL,69.0,11050.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,2,1,0.0,1,0.0,910.0,910.0,GasA,5,Y,SBrkr,910.0,910.0,0.0,1820.0,0,0,2,1,3,1,3,8,6,1,3,Attchd,1996.0,1,3,816.0,3,3,2,318.0,32.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2008,WD,Normal,
test,2225,90,RL,76.0,10260.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,None,0.0,1,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,936.0,936.0,0.0,1872.0,0,0,2,2,4,2,2,8,6,0,0,Attchd,1976.0,1,2,484.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2008,WD,Abnorml,
test,2226,20,RL,74.0,9990.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991.0,1991.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,PConc,3,3,1,5,1383.0,1,0.0,297.0,1680.0,GasA,4,Y,SBrkr,1689.0,0.0,0.0,1689.0,1,0,2,0,3,1,2,6,6,1,3,Attchd,1991.0,1,2,432.0,3,3,2,428.0,120.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,
test,2227,120,RL,42.0,4084.0,Pave,1,Lvl,3,Inside,0,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986.0,1986.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,2,3,CBlock,3,3,3,6,893.0,1,0.0,384.0,1277.0,GasA,4,Y,SBrkr,1501.0,0.0,0.0,1501.0,1,0,2,0,2,1,3,6,6,1,3,Attchd,1986.0,3,2,512.0,3,3,2,240.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,
test,2228,20,RL,74.0,11563.0,Pave,1,HLS,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,2,3,PConc,4,3,4,6,1036.0,1,0.0,482.0,1518.0,GasA,5,Y,SBrkr,1537.0,0.0,0.0,1537.0,1,0,2,0,3,1,3,8,6,0,0,Attchd,2007.0,3,3,788.0,3,3,2,0.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,
test,2229,60,RL,107.0,12852.0,Pave,1,HLS,3,Corner,0,Timber,Norm,Norm,1Fam,2Story,8,5,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,3,6,770.0,1,0.0,150.0,920.0,GasA,5,Y,SBrkr,920.0,860.0,0.0,1780.0,1,0,2,1,3,1,3,6,6,1,4,Attchd,2007.0,3,2,612.0,3,3,2,0.0,192.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2008,New,Partial,
test,2230,80,RL,73.0,9802.0,Pave,0,Lvl,3,Inside,0,Timber,Norm,Norm,1Fam,SLvl,5,5,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,352.0,352.0,GasA,4,Y,SBrkr,712.0,730.0,0.0,1442.0,0,0,2,1,3,1,2,6,6,0,0,BuiltIn,2007.0,3,2,400.0,3,3,2,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,
test,2231,60,RL,81.0,12018.0,Pave,1,HLS,3,Corner,0,Timber,Norm,Norm,1Fam,2Story,7,5,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,2,3,PConc,3,3,3,1,0.0,1,0.0,796.0,796.0,GasA,5,Y,SBrkr,796.0,816.0,0.0,1612.0,0,0,2,1,3,1,3,6,6,0,0,Attchd,2008.0,3,3,666.0,3,3,2,0.0,64.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2008,New,Partial,
test,2232,20,RL,75.0,12890.0,Pave,1,Lvl,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,6,5,1989.0,1989.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,1,3,CBlock,3,3,1,1,0.0,1,0.0,1495.0,1495.0,GasA,5,Y,SBrkr,1495.0,0.0,0.0,1495.0,0,0,2,0,3,1,2,8,6,1,3,Attchd,1989.0,1,2,438.0,3,3,2,252.0,0.0,192.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,
test,2233,20,RL,93.0,18265.0,Pave,0,Lvl,3,Corner,0,Timber,Norm,Norm,1Fam,1Story,6,5,1986.0,1986.0,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,2,4,CBlock,3,4,3,6,920.0,3,60.0,276.0,1256.0,GasA,5,Y,SBrkr,1256.0,0.0,0.0,1256.0,0,0,2,0,3,1,3,6,6,1,2,Attchd,1986.0,1,2,578.0,3,3,2,282.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2008,WD,Normal,
test,2234,20,RL,82.0,11202.0,Pave,1,Lvl,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,2,3,PConc,4,3,3,6,1029.0,1,0.0,403.0,1432.0,GasA,5,Y,SBrkr,1440.0,0.0,0.0,1440.0,1,0,2,0,3,1,3,7,6,1,3,Attchd,2003.0,3,2,467.0,3,3,2,185.0,95.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,
test,2235,20,RL,56.0,7915.0,Pave,1,Lvl,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,6,5,1999.0,2000.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,4,3,2,6,1223.0,1,0.0,443.0,1666.0,GasA,5,Y,SBrkr,1675.0,0.0,0.0,1675.0,1,0,2,0,3,1,3,6,6,0,0,Attchd,1999.0,2,2,435.0,3,3,2,165.0,52.0,0.0,0.0,0.0,0.0,0,0,0.0,12,2008,WD,Normal,
test,2236,20,RL,79.0,11449.0,Pave,1,HLS,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,3,6,1011.0,1,0.0,873.0,1884.0,GasA,5,Y,SBrkr,1728.0,0.0,0.0,1728.0,1,0,2,0,3,1,3,7,6,1,4,Attchd,2007.0,3,2,520.0,3,3,2,0.0,276.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2008,WD,Normal,
test,2237,20,RL,85.0,11447.0,Pave,1,Lvl,3,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,2,3,PConc,4,3,3,6,1571.0,1,0.0,393.0,1964.0,GasA,5,Y,SBrkr,1964.0,0.0,0.0,1964.0,1,0,2,1,3,1,3,7,6,1,4,Attchd,2005.0,3,3,892.0,3,3,2,0.0,265.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,
test,2238,90,RM,97.0,8940.0,Pave,1,Lvl,3,Corner,0,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,1,4,PConc,3,4,4,6,1309.0,1,0.0,35.0,1344.0,GasA,5,Y,SBrkr,1344.0,0.0,0.0,1344.0,2,0,2,0,2,2,2,8,6,0,0,Attchd,1997.0,3,4,784.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2008,WD,Alloca,
test,2239,20,RL,77.0,9278.0,Pave,0,Lvl,3,FR2,0,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,1092.0,1092.0,GasA,5,Y,SBrkr,1092.0,0.0,0.0,1092.0,0,0,1,0,2,1,2,5,6,0,0,Attchd,1915.0,0,0,0.0,0,0,2,0.0,52.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2008,WD,Abnorml,
test,2240,120,RM,32.0,4500.0,Pave,0,Lvl,3,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997.0,1997.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,1,3,PConc,4,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,Y,SBrkr,1189.0,0.0,0.0,1189.0,1,0,2,0,2,1,2,4,6,0,0,Attchd,1997.0,2,2,392.0,3,3,2,0.0,122.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,
test,2241,85,RL,150.0,14137.0,Pave,0,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,1,3,CBlock,3,3,3,5,865.0,2,247.0,88.0,1200.0,GasA,4,Y,SBrkr,1200.0,0.0,0.0,1200.0,1,0,1,0,3,1,2,6,6,0,0,2Types,1964.0,3,3,850.0,3,3,2,0.0,119.0,0.0,0.0,171.0,0.0,0,0,0.0,11,2008,ConLD,Normal,
test,2242,120,RM,41.0,4224.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975.0,1975.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,3,PConc,3,3,1,6,769.0,1,0.0,271.0,1040.0,GasA,4,Y,SBrkr,1040.0,0.0,0.0,1040.0,0,0,1,0,3,1,2,6,6,0,0,Attchd,1975.0,1,2,499.0,3,3,2,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,
test,2243,160,RM,41.0,2665.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,3,PConc,3,3,1,5,318.0,1,0.0,232.0,550.0,GasA,3,Y,SBrkr,925.0,550.0,0.0,1475.0,0,0,2,0,4,1,2,6,6,1,3,Attchd,1976.0,1,1,336.0,3,3,2,92.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2008,WD,Normal,
test,2244,180,RM,21.0,1974.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973.0,2006.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,4,CBlock,3,3,3,6,501.0,1,0.0,25.0,526.0,GasA,4,Y,SBrkr,526.0,462.0,0.0,988.0,1,0,1,0,2,1,2,5,6,0,0,Attchd,1973.0,2,1,297.0,3,3,2,120.0,101.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,
test,2245,180,RM,21.0,1596.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973.0,1973.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,3,CBlock,3,3,4,6,437.0,1,0.0,25.0,462.0,GasA,3,Y,SBrkr,526.0,462.0,0.0,988.0,1,0,1,0,1,1,2,4,6,1,1,BuiltIn,1973.0,2,1,297.0,3,3,2,0.0,101.0,0.0,120.0,0.0,0.0,0,3,0.0,7,2008,WD,Normal,
test,2246,20,RL,100.0,17979.0,Pave,1,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968.0,1968.0,Gable,CompShg,Plywood,Plywood,None,0.0,1,4,CBlock,2,3,1,5,785.0,1,0.0,328.0,1113.0,GasA,5,Y,SBrkr,1160.0,0.0,0.0,1160.0,1,0,1,0,3,1,3,6,6,0,0,Attchd,1968.0,1,1,257.0,3,3,2,81.0,0.0,0.0,0.0,0.0,0.0,0,3,500.0,2,2008,WD,Normal,
test,2247,160,RM,21.0,1477.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970.0,2007.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,4,CBlock,2,3,1,6,358.0,1,0.0,188.0,546.0,GasA,5,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,2,1,3,1,2,6,6,0,0,Attchd,1954.0,0,0,0.0,0,0,2,187.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2008,WD,Normal,
test,2248,20,RL,59.0,6490.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983.0,1983.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,4,CBlock,2,3,1,6,534.0,1,0.0,282.0,816.0,GasA,5,Y,SBrkr,816.0,0.0,0.0,816.0,0,1,1,0,2,1,2,4,6,0,0,Attchd,1983.0,1,1,264.0,3,3,2,315.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,4,2008,WD,Normal,
test,2249,20,RL,60.0,6600.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982.0,2005.0,Gable,CompShg,HdBoard,Plywood,None,0.0,1,3,CBlock,2,3,1,6,638.0,1,0.0,207.0,845.0,GasA,4,Y,SBrkr,845.0,0.0,0.0,845.0,0,0,1,0,3,1,3,6,6,0,0,Attchd,1982.0,1,1,264.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,WD,Normal,
test,2250,20,RL,74.0,12395.0,Pave,0,Lvl,3,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984.0,1984.0,Gable,CompShg,HdBoard,Plywood,None,0.0,1,3,CBlock,2,3,1,5,647.0,1,0.0,217.0,864.0,GasA,3,Y,SBrkr,889.0,0.0,0.0,889.0,0,0,1,0,3,1,2,6,6,0,0,Attchd,1984.0,1,2,484.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2008,WD,Normal,
test,2251,70,RL,100.0,56600.0,Pave,1,Low,3,Inside,0,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,686.0,686.0,GasA,5,Y,SBrkr,1150.0,686.0,0.0,1836.0,0,0,2,0,4,1,2,7,4,0,0,Detchd,1900.0,1,1,288.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2008,WD,Normal,
test,2252,20,RL,85.0,10667.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1971.0,1971.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,1,3,CBlock,2,3,1,4,838.0,1,0.0,749.0,1587.0,GasA,3,Y,SBrkr,1587.0,0.0,0.0,1587.0,0,0,2,0,3,1,2,7,6,1,4,Attchd,1971.0,1,2,525.0,3,3,2,0.0,44.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,
test,2253,80,RL,56.0,8872.0,Pave,1,HLS,3,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,SBrkr,754.0,630.0,0.0,1384.0,0,0,2,1,3,1,2,7,6,1,3,BuiltIn,1997.0,3,2,390.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,
test,2254,80,RL,53.0,10147.0,Pave,1,Lvl,3,CulDSac,0,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994.0,1994.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,1,3,PConc,3,3,1,2,186.0,1,0.0,206.0,392.0,GasA,4,Y,SBrkr,924.0,770.0,0.0,1694.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1994.0,3,2,398.0,3,3,2,256.0,64.0,0.0,0.0,0.0,0.0,0,1,0.0,3,2007,WD,Normal,
test,2255,60,RL,67.0,8637.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,5,871.0,1,0.0,52.0,923.0,GasA,4,Y,SBrkr,947.0,767.0,0.0,1714.0,1,0,2,1,3,1,2,7,6,1,3,Attchd,2000.0,3,2,451.0,3,3,2,256.0,48.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2007,WD,Abnorml,
test,2256,60,RL,63.0,7875.0,Pave,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996.0,1996.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,3,3,1,3,414.0,1,0.0,277.0,691.0,GasA,4,Y,SBrkr,691.0,862.0,0.0,1553.0,0,0,2,1,3,1,3,6,6,0,0,Attchd,1996.0,3,2,420.0,3,3,2,0.0,44.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,
test,2257,60,RL,60.0,7500.0,Pave,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,938.0,938.0,GasA,5,Y,SBrkr,957.0,1342.0,0.0,2299.0,0,0,3,1,5,1,2,7,6,1,3,BuiltIn,1999.0,3,2,482.0,3,3,2,188.0,30.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,
test,2258,20,RL,82.0,9556.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992.0,1993.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,1,3,PConc,3,3,1,1,0.0,1,0.0,1168.0,1168.0,GasA,4,Y,SBrkr,1187.0,0.0,0.0,1187.0,0,0,2,0,3,1,3,6,6,0,0,Attchd,1992.0,2,2,420.0,3,3,2,0.0,21.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,
test,2259,60,RL,50.0,7655.0,Pave,1,Lvl,3,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,903.0,903.0,GasA,4,Y,SBrkr,910.0,732.0,0.0,1642.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1993.0,2,2,392.0,3,3,2,290.0,84.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,WD,Normal,
test,2260,20,RL,160.0,18160.0,Grvl,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,1,3,CBlock,2,3,3,4,550.0,1,0.0,752.0,1302.0,GasA,2,Y,SBrkr,1128.0,0.0,0.0,1128.0,1,0,1,0,3,1,2,6,6,1,3,Attchd,1964.0,1,2,480.0,3,3,1,0.0,108.0,246.0,0.0,0.0,0.0,0,1,0.0,3,2007,WD,Alloca,
test,2261,120,RL,38.0,4740.0,Pave,1,Lvl,3,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988.0,1988.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,CBlock,3,3,4,6,248.0,1,0.0,918.0,1166.0,GasA,4,Y,SBrkr,1179.0,0.0,0.0,1179.0,1,0,2,0,2,1,2,5,6,0,0,Attchd,1988.0,2,2,480.0,3,3,2,0.0,108.0,0.0,0.0,135.0,0.0,0,0,0.0,10,2007,WD,Normal,
test,2262,120,RL,35.0,5118.0,Pave,1,HLS,3,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990.0,1990.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,3,3,4,6,926.0,1,0.0,386.0,1312.0,GasA,4,Y,SBrkr,1321.0,0.0,0.0,1321.0,1,0,1,0,1,1,3,4,6,1,3,Attchd,1990.0,2,2,484.0,3,3,2,0.0,64.0,140.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,
test,2263,60,RL,98.0,12328.0,Pave,1,Lvl,3,Inside,0,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,2,3,PConc,4,3,2,6,986.0,1,0.0,163.0,1149.0,GasA,5,Y,SBrkr,1164.0,1377.0,0.0,2541.0,1,0,3,1,4,1,4,10,6,1,4,BuiltIn,2005.0,3,3,729.0,3,3,2,120.0,32.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,WD,Normal,
test,2264,20,RL,52.0,51974.0,Pave,1,Lvl,3,CulDSac,0,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,3,3,PConc,4,3,3,6,1101.0,1,0.0,1559.0,2660.0,GasA,5,Y,SBrkr,2338.0,0.0,0.0,2338.0,1,0,2,1,4,1,3,8,6,2,4,Attchd,2005.0,3,3,1110.0,4,3,2,0.0,135.0,0.0,0.0,322.0,0.0,0,0,0.0,6,2007,New,Partial,
test,2265,190,RL,195.0,41600.0,Pave,1,Lvl,3,FR2,0,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969.0,1990.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,3,3,4,5,1047.0,1,0.0,53.0,1100.0,GasW,3,Y,SBrkr,1424.0,0.0,0.0,1424.0,1,0,1,1,3,1,2,7,2,0,0,2Types,1969.0,1,3,828.0,3,3,0,144.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2007,WD,Normal,
test,2266,120,RL,61.0,8035.0,Pave,1,HLS,3,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006.0,2006.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,2,3,PConc,4,3,4,6,797.0,1,0.0,815.0,1612.0,GasA,5,Y,SBrkr,1612.0,0.0,0.0,1612.0,1,0,2,0,2,1,4,6,6,1,4,Attchd,2006.0,3,2,556.0,3,3,2,0.0,164.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,
test,2267,20,RL,85.0,14082.0,Pave,1,HLS,3,Inside,0,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,2,3,PConc,4,4,4,6,1558.0,1,0.0,662.0,2220.0,GasA,5,Y,SBrkr,2234.0,0.0,0.0,2234.0,1,0,1,1,1,1,3,7,6,1,4,Attchd,2006.0,2,2,724.0,3,3,2,390.0,80.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2007,WD,Normal,
test,2268,20,RL,81.0,13870.0,Pave,1,HLS,3,Inside,0,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006.0,2007.0,Hip,CompShg,CemntBd,CmentBd,Stone,250.0,3,3,PConc,4,3,4,6,1152.0,1,0.0,590.0,1742.0,GasA,5,Y,SBrkr,2042.0,0.0,0.0,2042.0,1,0,2,0,3,1,4,8,6,1,4,Attchd,2007.0,3,3,724.0,3,3,2,240.0,52.0,0.0,0.0,174.0,0.0,0,0,0.0,10,2007,New,Partial,
test,2269,20,RL,96.0,10960.0,Pave,1,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,5,1984.0,1984.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,1,3,CBlock,3,3,1,6,256.0,1,0.0,1028.0,1284.0,GasA,3,Y,SBrkr,1284.0,0.0,0.0,1284.0,1,0,2,0,3,1,2,5,6,0,0,Attchd,1984.0,1,2,480.0,3,3,2,0.0,0.0,192.0,0.0,0.0,0.0,0,0,0.0,4,2007,COD,Abnorml,
test,2270,60,RL,78.0,12090.0,Pave,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981.0,2003.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,2,3,CBlock,3,3,1,5,321.0,1,0.0,404.0,725.0,GasA,5,Y,SBrkr,725.0,754.0,0.0,1479.0,0,0,2,1,3,1,3,6,6,1,3,Attchd,1981.0,2,2,484.0,3,3,2,167.0,72.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,
test,2271,20,RL,93.0,12299.0,Pave,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978.0,1985.0,Gable,CompShg,Plywood,Plywood,BrkFace,67.0,1,3,CBlock,3,3,1,6,1328.0,1,0.0,201.0,1529.0,GasA,3,Y,SBrkr,1664.0,0.0,0.0,1664.0,1,0,2,0,3,1,3,7,6,1,3,Attchd,1978.0,3,2,663.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2007,WD,Normal,
test,2272,60,RL,61.0,11339.0,Pave,1,Lvl,3,Inside,0,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979.0,1979.0,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,1,3,CBlock,3,3,1,5,758.0,1,0.0,22.0,780.0,GasA,3,Y,SBrkr,1085.0,845.0,0.0,1930.0,1,0,2,1,4,1,3,9,6,1,3,Attchd,1979.0,3,2,481.0,3,3,2,192.0,72.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2007,WD,Normal,
test,2273,20,RL,79.0,11850.0,Pave,0,Lvl,3,FR2,0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1984.0,1984.0,Gable,CompShg,Plywood,Plywood,BrkFace,98.0,1,3,CBlock,3,3,1,5,781.0,1,0.0,372.0,1153.0,GasA,3,Y,SBrkr,1177.0,0.0,0.0,1177.0,0,0,2,0,3,1,3,6,6,0,0,Attchd,1984.0,3,2,495.0,3,3,2,204.0,103.0,0.0,0.0,0.0,0.0,0,1,0.0,8,2007,WD,Normal,
