split,Id,MSSubClass,MSZoning,Neighborhood,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,SaleType,SaleCondition,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,LotShape,Fence,LandSlope,PavedDrive,PoolQC,MoSold,YrSold,YearBuilt,YearRemodAdd,GarageYrBlt,GrLivArea,GarageArea,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
test,2528,20,RL,CollgCr,Lvl,Corner,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Con,Normal,5,6,1,3,2,3,1,4,3,3,0,0,1,0,3,5,1,2,6,0,0,1,2,3,3,0,0,0,2,0,9,2007,1975,1975,1975,879.0,440.0,75.0,9675.0,0.0,330.0,432.0,102.0,864.0,879.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,
test,2529,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,3,1,5,1,4,1,0,1,0,3,5,1,4,6,0,0,3,2,4,5,0,0,0,2,0,9,2007,1972,2000,1977,864.0,576.0,60.0,7200.0,0.0,671.0,0.0,193.0,864.0,864.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,
test,2530,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,8,1,4,2,3,1,3,1,4,0,0,1,0,3,5,1,3,6,0,0,1,2,3,3,0,0,0,2,0,10,2007,1972,2006,1975,875.0,728.0,60.0,7200.0,0.0,385.0,0.0,0.0,385.0,875.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,
test,2531,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,2,3,4,6,1,5,1,0,2,0,3,7,1,3,6,1,3,2,2,3,3,0,0,0,2,0,1,2007,2000,2000,2000,1673.0,583.0,80.0,11354.0,0.0,1412.0,0.0,261.0,1673.0,1673.0,0.0,0.0,306.0,113.0,0.0,0.0,116.0,0.0,
test,2532,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,6,1,5,1,0,2,1,3,7,1,3,6,1,4,2,2,3,3,0,0,0,2,0,6,2007,2003,2003,2003,1932.0,610.0,70.0,8749.0,0.0,654.0,0.0,325.0,979.0,992.0,940.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,
test,2533,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,1,1,5,0,0,2,1,3,7,1,3,6,0,0,3,2,3,3,0,0,0,2,0,8,2007,2002,2002,2002,1729.0,542.0,65.0,8158.0,214.0,0.0,0.0,860.0,860.0,860.0,869.0,0.0,386.0,63.0,0.0,0.0,0.0,0.0,
test,2534,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,4,4,6,5,0,0,2,0,3,7,1,3,6,1,3,3,2,3,3,0,0,0,2,0,6,2007,1994,1995,1994,1592.0,484.0,73.0,11927.0,519.0,408.0,465.0,683.0,1556.0,1592.0,0.0,0.0,120.0,35.0,0.0,0.0,0.0,0.0,
test,2535,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,2,6,1,5,1,0,2,1,4,7,1,3,6,1,3,3,2,3,3,0,0,0,2,0,1,2007,2001,2001,2001,2439.0,560.0,60.0,12728.0,256.0,1198.0,0.0,333.0,1531.0,1531.0,908.0,0.0,184.0,121.0,0.0,0.0,0.0,0.0,
test,2536,60,RL,CollgCr,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,2,6,1,5,1,0,2,1,3,7,1,3,3,2,3,2,2,3,3,3,0,0,2,0,6,2007,1996,2002,1996,1992.0,608.0,70.0,15295.0,254.0,762.0,0.0,98.0,860.0,1212.0,780.0,0.0,225.0,32.0,0.0,0.0,0.0,0.0,
test,2537,20,RL,CollgCr,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,4,6,1,5,1,0,1,1,1,5,1,3,6,1,3,2,2,3,3,2,0,1,2,0,1,2007,1999,2000,1999,1341.0,482.0,73.0,17227.0,158.0,915.0,0.0,426.0,1341.0,1341.0,0.0,0.0,240.0,84.0,0.0,0.0,0.0,0.0,
test,2538,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,New,Partial,7,5,2,3,3,3,1,1,1,5,0,0,2,1,3,7,1,3,6,0,0,2,2,3,3,1,0,0,2,0,6,2007,2007,2007,2007,1476.0,552.0,70.0,8145.0,0.0,0.0,0.0,738.0,738.0,738.0,738.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,
test,2539,20,RL,CollgCr,Lvl,FR2,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,3,6,1,5,1,0,2,0,2,5,1,3,6,0,0,2,2,3,3,0,0,0,2,0,10,2007,2005,2005,2005,1190.0,578.0,65.0,8769.0,0.0,709.0,0.0,460.0,1169.0,1190.0,0.0,0.0,100.0,41.0,0.0,0.0,0.0,0.0,
test,2540,20,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,New,Partial,6,5,2,3,3,3,1,1,1,5,0,0,2,0,3,6,1,3,6,1,4,3,2,3,3,0,0,0,2,0,7,2007,2006,2007,2006,1330.0,437.0,64.0,8334.0,0.0,0.0,0.0,1330.0,1330.0,1330.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,
test,2541,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,1,1,4,0,0,2,1,3,7,1,3,6,1,4,2,2,3,3,0,0,0,2,0,5,2007,2006,2006,2006,1491.0,484.0,64.0,8333.0,0.0,0.0,0.0,738.0,738.0,738.0,753.0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,
test,2542,60,RL,CollgCr,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,2,3,3,3,2,1,1,5,0,0,2,1,3,6,1,3,6,0,0,3,2,3,3,1,0,0,2,0,6,2007,2005,2005,2005,1536.0,400.0,64.0,9045.0,0.0,0.0,0.0,768.0,768.0,768.0,768.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,
test,2543,85,RL,Edwards,Low,Inside,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Abnorml,5,5,1,3,3,3,4,5,1,4,1,0,1,0,2,4,1,2,6,1,2,1,1,3,3,0,0,0,2,0,8,2007,1967,1967,1967,936.0,384.0,75.0,9825.0,162.0,936.0,0.0,0.0,936.0,936.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,
test,2544,20,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,CBlock,GasA,Y,SBrkr,Detchd,COD,Normal,4,6,1,4,2,3,1,4,2,3,0,0,1,0,2,4,1,2,6,0,0,1,2,3,3,0,0,0,1,0,6,2007,1963,1963,2002,1088.0,520.0,67.0,8308.0,20.0,132.0,841.0,115.0,1088.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,2545,50,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,4,2,3,1,5,4,3,1,0,1,0,3,7,1,2,6,1,4,1,2,3,3,0,0,0,0,0,7,2007,1925,1950,1975,1351.0,576.0,74.0,16287.0,0.0,130.0,105.0,666.0,901.0,901.0,450.0,0.0,0.0,0.0,43.0,0.0,100.0,0.0,
test,2546,20,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,2,3,1,1,1,4,0,0,1,0,2,5,1,2,3,0,0,3,2,3,3,0,4,0,1,0,6,2007,1960,1960,1960,1179.0,622.0,80.0,8240.0,198.0,0.0,0.0,1179.0,1179.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,2547,80,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,6,1,2,2,3,3,6,1,3,1,0,1,0,3,7,1,2,6,1,2,1,2,3,2,0,0,0,2,0,4,2007,1976,1976,1976,1044.0,528.0,65.0,6285.0,0.0,504.0,0.0,456.0,960.0,1044.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,
test,2548,90,RL,Edwards,Lvl,CulDSac,Norm,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,Slab,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,0,0,0,0,0,3,0,0,2,1,5,11,2,2,6,0,0,3,2,3,4,1,0,0,2,0,2,2007,1979,1979,1979,2233.0,579.0,44.0,9555.0,0.0,0.0,0.0,0.0,0.0,1100.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,2549,60,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,3,4,1,6,1,4,1,0,2,1,3,6,1,2,6,0,0,3,2,3,3,0,0,0,2,0,5,2007,2005,2006,2005,1408.0,489.0,60.0,7023.0,0.0,611.0,0.0,123.0,734.0,734.0,674.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,
test,2550,20,RL,Edwards,Bnk,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,New,Partial,10,5,3,3,4,3,4,6,1,5,1,1,2,1,2,15,1,4,6,2,4,3,3,3,3,1,0,0,2,0,10,2007,2008,2009,2008,5095.0,1154.0,128.0,39290.0,1224.0,4010.0,0.0,1085.0,5095.0,5095.0,0.0,0.0,546.0,484.0,0.0,0.0,0.0,0.0,
test,2551,180,RM,Edwards,Lvl,Inside,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Basment,WD,Normal,6,5,1,3,3,3,4,6,1,5,1,0,1,0,2,5,1,3,6,0,0,3,2,3,3,0,0,0,2,0,5,2007,2005,2005,2005,1072.0,525.0,35.0,3675.0,76.0,467.0,0.0,80.0,547.0,1072.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,
test,2552,20,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,3,3,5,5,1,0,1,0,2,4,1,1,6,0,0,1,1,3,3,0,0,0,2,0,12,2007,1959,2000,1959,960.0,392.0,64.0,6400.0,0.0,77.0,831.0,52.0,960.0,960.0,0.0,0.0,144.0,0.0,35.0,0.0,0.0,0.0,
test,2553,90,RL,Edwards,Lvl,Corner,Norm,Norm,Duplex,1Story,Gable,CompShg,AsbShng,Plywood,BrkFace,PConc,GasA,N,SBrkr,Detchd,WD,Normal,4,3,1,3,0,0,0,0,0,3,0,0,2,0,2,6,2,1,6,0,0,0,0,0,0,0,0,0,0,0,9,2007,1955,1955,1937,1152.0,0.0,74.0,6882.0,128.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,2554,90,RL,Edwards,Lvl,Inside,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,N,SBrkr,Detchd,WD,Abnorml,5,6,1,3,2,3,1,1,1,3,0,0,2,0,4,8,2,2,6,0,0,0,0,0,0,0,3,0,0,0,7,2007,1946,1950,1916,1195.0,0.0,52.0,8741.0,0.0,0.0,0.0,1195.0,1195.0,1195.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,
test,2555,40,RL,Edwards,Bnk,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,1,3,2,3,1,2,5,3,1,0,1,0,2,4,1,2,6,1,4,1,1,3,3,0,0,0,2,0,8,2007,1920,1995,1920,865.0,216.0,62.0,10042.0,0.0,144.0,278.0,238.0,660.0,740.0,125.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,
test,2556,20,RL,Edwards,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,5,1,3,2,3,1,4,1,3,0,0,1,0,2,4,1,2,6,1,2,1,1,3,3,0,1,0,2,0,7,2007,1955,1955,1959,768.0,355.0,60.0,8172.0,0.0,544.0,0.0,224.0,768.0,768.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,
test,2557,20,RL,Edwards,HLS,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,COD,Family,4,5,1,3,2,3,1,5,1,3,1,0,1,0,3,5,1,2,6,0,0,1,2,3,3,0,0,0,0,0,10,2007,1955,1955,1996,864.0,528.0,60.0,8172.0,0.0,682.0,0.0,182.0,864.0,864.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,
test,2558,90,RL,SWISU,Lvl,Inside,Norm,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Plywood,None,PConc,Grav,N,FuseA,Detchd,WD,AdjLand,5,6,1,3,2,3,2,3,1,2,2,0,2,0,6,12,2,2,3,0,0,0,0,0,0,0,0,0,2,0,1,2007,1923,1950,1924,2592.0,0.0,60.0,10890.0,0.0,371.0,0.0,925.0,1296.0,1296.0,1296.0,0.0,0.0,742.0,240.0,0.0,0.0,0.0,
test,2559,30,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Plywood,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,3,2,4,1,3,0,0,1,0,3,6,1,2,6,0,0,1,1,3,3,0,1,0,2,0,4,2007,1926,1950,1973,1422.0,352.0,54.0,7223.0,0.0,319.0,0.0,971.0,1290.0,1422.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,
test,2560,50,RL,Crawfor,HLS,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,7,1,3,2,3,1,4,1,4,0,0,2,0,2,8,1,2,6,1,4,1,1,3,3,0,0,0,1,0,8,2007,1921,2005,1994,1298.0,240.0,51.0,6821.0,0.0,113.0,0.0,538.0,651.0,759.0,539.0,0.0,216.0,0.0,168.0,0.0,0.0,0.0,
test,2561,70,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,7,8,1,3,3,3,1,6,1,3,1,0,1,0,2,5,1,2,6,1,4,1,1,3,3,0,1,0,2,0,6,2007,1930,1995,1930,1098.0,216.0,63.0,4000.0,0.0,246.0,0.0,285.0,531.0,567.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,2562,70,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,N,SBrkr,Detchd,CWD,Normal,6,7,1,3,2,3,1,1,1,3,0,0,1,0,3,7,1,2,6,1,4,1,1,3,3,0,0,0,2,0,4,2007,1921,1950,1992,1436.0,228.0,53.0,6720.0,0.0,0.0,0.0,585.0,585.0,851.0,585.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,
test,2563,70,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,1,3,2,3,1,1,1,3,0,0,1,0,3,6,1,2,6,1,4,1,1,3,3,0,1,0,0,0,7,2007,1926,1991,1926,1461.0,225.0,53.0,7155.0,0.0,0.0,0.0,686.0,686.0,686.0,775.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,
test,2564,70,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,7,7,1,3,2,3,1,1,1,4,0,0,2,1,4,8,1,3,6,1,3,1,2,3,3,0,4,0,2,0,10,2007,1927,1992,1927,1718.0,264.0,60.0,7230.0,0.0,0.0,0.0,851.0,851.0,867.0,851.0,0.0,291.0,0.0,60.0,0.0,153.0,0.0,
test,2565,20,RL,Crawfor,HLS,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,0,0,0,0,0,2,0,0,1,1,2,7,1,2,5,1,4,3,2,3,3,2,0,0,2,0,6,2007,1951,1951,1951,1226.0,400.0,126.0,13108.0,0.0,0.0,0.0,0.0,0.0,1226.0,0.0,0.0,174.0,24.0,120.0,0.0,228.0,0.0,
test,2566,50,RL,Crawfor,HLS,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,CmentBd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,4,6,1,4,2,4,1,6,1,5,0,0,2,0,4,7,1,3,6,1,3,1,1,2,3,1,0,0,2,0,11,2007,1930,2003,1930,1755.0,231.0,110.0,7810.0,0.0,189.0,0.0,741.0,930.0,1230.0,525.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,
test,2567,190,RL,Crawfor,Lvl,Inside,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,2,1,2,1,5,0,0,2,0,3,5,1,2,6,0,0,1,2,3,3,1,1,0,2,0,10,2007,1941,1950,1966,1355.0,528.0,79.0,6221.0,0.0,533.0,0.0,195.0,728.0,760.0,595.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,
test,2568,20,RL,Crawfor,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,4,1,2,2,4,2,2,3,3,0,0,1,1,3,6,1,2,6,3,3,2,2,3,3,1,0,0,2,0,5,2007,1960,1960,1960,1560.0,580.0,74.0,25485.0,423.0,540.0,1020.0,0.0,1560.0,1560.0,0.0,0.0,0.0,75.0,584.0,0.0,0.0,0.0,
test,2569,20,RL,Crawfor,Lvl,CulDSac,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,BrkFace,None,PConc,GasA,Y,SBrkr,Attchd,CWD,Normal,6,6,1,3,3,3,1,4,1,5,0,1,2,0,3,7,1,2,6,2,4,2,2,3,3,1,0,0,2,0,9,2007,1968,1968,1968,1488.0,552.0,60.0,21579.0,0.0,813.0,0.0,675.0,1488.0,1488.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,
test,2570,160,RM,Blueste,Lvl,Inside,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,6,1,4,3,3,1,6,1,4,0,0,1,0,2,5,1,2,6,1,3,1,2,3,3,0,1,0,2,0,12,2007,1980,1980,1980,1045.0,462.0,24.0,1782.0,0.0,330.0,0.0,186.0,516.0,529.0,516.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,
test,2571,20,RL,Crawfor,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,4,5,1,3,3,3,1,1,1,4,0,0,2,0,4,7,1,3,6,0,0,1,2,3,3,2,0,0,2,0,6,2007,1995,1996,1996,1680.0,628.0,100.0,17871.0,0.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,
test,2572,120,RM,Blueste,Bnk,Inside,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,1,3,3,3,4,6,1,4,1,0,1,0,1,4,1,2,6,0,0,1,2,3,3,1,0,1,2,0,3,2007,1988,1988,1988,1020.0,509.0,35.0,3907.0,0.0,577.0,0.0,427.0,1004.0,1020.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,
test,2573,20,RL,Crawfor,Bnk,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,1,3,3,3,1,3,1,5,0,0,2,0,3,7,1,2,6,2,3,3,2,3,3,1,3,0,2,0,2,2007,1971,1971,1971,1696.0,625.0,100.0,20693.0,652.0,434.0,0.0,1262.0,1696.0,1696.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,
test,2574,20,RL,Crawfor,HLS,CulDSac,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,1,1,1,4,0,0,2,1,2,6,1,3,6,1,4,3,2,4,4,1,0,0,2,4,8,2007,1986,1986,1986,2726.0,691.0,70.0,18044.0,0.0,0.0,0.0,279.0,279.0,2726.0,0.0,0.0,216.0,64.0,169.0,0.0,0.0,228.0,
test,2575,50,RM,IDOTRR,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,FuseA,Detchd,WD,Normal,6,7,1,3,2,3,1,5,1,4,0,0,1,0,3,6,1,3,6,0,0,3,2,3,3,0,1,0,2,0,5,2007,1940,1950,1965,1215.0,720.0,50.0,7000.0,0.0,375.0,0.0,345.0,720.0,720.0,495.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,
test,2576,50,RM,IDOTRR,Lvl,Inside,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,2,4,2,1,1,1,1,5,0,0,2,0,3,6,1,2,6,0,0,0,0,0,0,0,0,0,0,0,9,2007,1925,2003,1969,1601.0,0.0,50.0,7288.0,0.0,0.0,0.0,936.0,936.0,936.0,665.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,
test,2577,70,RM,IDOTRR,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Plywood,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Alloca,5,6,1,3,3,3,1,5,1,5,0,0,2,0,3,6,1,3,6,0,0,0,2,0,0,0,1,0,2,0,3,2007,1923,1999,1910,1828.0,480.0,50.0,9060.0,0.0,548.0,0.0,311.0,859.0,942.0,886.0,0.0,174.0,0.0,212.0,0.0,0.0,0.0,
test,2578,30,RM,IDOTRR,Lvl,Inside,Artery,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,1,1,1,5,0,0,1,0,2,5,1,2,6,0,0,1,1,2,2,0,0,0,0,0,9,2007,1922,1950,1922,816.0,100.0,46.0,3672.0,0.0,0.0,0.0,816.0,816.0,816.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,
test,2579,50,RM,IDOTRR,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,2,4,1,3,0,0,0,0,0,5,0,0,1,0,1,4,1,2,1,0,0,1,1,3,2,0,0,0,0,0,3,2007,1939,1950,1950,845.0,256.0,64.0,11067.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,205.0,48.0,0.0,0.0,0.0,0.0,0.0,
test,2580,190,C (all),IDOTRR,Lvl,Inside,Feedr,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,N,SBrkr,Detchd,WD,Normal,5,6,1,4,2,3,1,1,1,2,0,0,2,0,4,9,2,2,6,0,0,0,0,0,0,0,0,0,0,0,6,2007,1895,2006,1914,1991.0,0.0,75.0,8250.0,0.0,0.0,0.0,957.0,957.0,1034.0,957.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,
test,2581,20,C (all),IDOTRR,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,Detchd,WD,Abnorml,4,6,1,3,2,3,1,6,1,4,1,0,1,0,3,6,1,2,6,0,0,1,2,3,3,0,0,0,2,0,8,2007,1957,1980,1985,1073.0,720.0,65.0,6565.0,0.0,967.0,0.0,106.0,1073.0,1073.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,
